age,priors_count,days_b_screening_arrest,c_jail_time,juv_fel_count,juv_other_count,juv_misd_count,c_charge_degree:F,c_charge_degree:M,race:African-American,race:Asian,race:Caucasian,race:Hispanic,race:Native_American,race:Other,age_cat:25_-_45,age_cat:Greater_than_45,age_cat:Less_than_25,sex:Female,sex:Male,is_recid
32,1,-15.0,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
62,0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
39,3,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
56,2,-1.0,16.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
28,6,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
26,6,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
24,5,-1.0,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
51,0,-1.0,-1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
51,1,-1.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
28,7,-1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
36,1,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
38,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
23,1,-2.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
28,5,-1.0,26.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
29,7,-1.0,8.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
38,0,-1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
29,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
34,1,-10.0,2.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
29,11,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
34,8,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
26,6,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
58,0,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
37,6,-24.0,23.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
48,0,-6.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
30,1,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
44,0,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
36,5,-1.0,3.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
29,11,-1.0,23.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1
23,0,-1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
53,3,-1.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
35,8,-1.0,8.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
39,3,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
21,1,-1.0,55.0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
26,2,0.0,33.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
26,10,-1.0,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
28,8,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
21,3,-1.0,1.0,0,1,3,0,1,0,0,1,0,0,0,0,0,1,1,0,1
37,8,-1.0,14.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
22,12,0.0,35.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
28,12,-1.0,76.0,0,2,8,1,0,1,0,0,0,0,0,1,0,0,0,1,1
56,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
30,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
27,2,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
29,0,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
27,6,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
43,15,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
53,5,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
27,6,-1.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
26,6,-8.0,1.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
24,1,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
30,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
56,6,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
26,4,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24,3,0.0,0.0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1
30,6,-10.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
54,4,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
23,0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
25,1,-1.0,68.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
36,13,-1.0,33.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
21,1,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
26,10,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
26,10,0.0,0.0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
45,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
47,1,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
31,2,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
21,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
28,1,-1.0,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
29,9,-1.0,1.0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
28,2,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
25,1,-2.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
22,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
21,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
48,0,-1.0,68.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
25,4,-1.0,169.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
37,7,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
31,5,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
56,0,-1.0,7.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
24,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
30,15,-1.0,93.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
47,5,-1.0,4.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
66,2,-1.0,56.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
51,21,-1.0,449.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
76,0,-2.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
28,3,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
35,1,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
44,6,-1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
38,7,-1.0,1.0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
24,0,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
36,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
20,0,-1.0,25.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
21,0,-2.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
27,7,0.0,34.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
28,18,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
52,0,-1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
39,16,0.0,35.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
19,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
40,2,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
30,5,-1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
28,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
27,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
23,3,0.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
25,7,-1.0,18.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24,0,-2.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
44,0,-1.0,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
44,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
23,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
31,2,-1.0,1.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
27,0,0.0,-1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
26,1,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
57,16,0.0,12.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
55,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
36,7,-1.0,7.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
30,18,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
34,0,-1.0,33.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24,1,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
21,0,-1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
42,7,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
34,12,-1.0,3.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
30,3,-6.0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
40,6,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
30,13,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
31,3,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
27,1,-1.0,31.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
22,0,-1.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
37,3,-1.0,80.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
25,1,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
45,2,-1.0,7.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
22,1,-19.0,17.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
31,1,-3.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
23,0,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
21,0,0.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
28,6,-1.0,5.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
35,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
29,4,-1.0,1.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23,2,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
28,7,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
34,0,0.0,2.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
32,5,-29.0,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
25,2,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
34,15,-1.0,1.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
47,4,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
30,4,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
22,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
47,7,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
37,3,-1.0,241.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
37,8,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
26,7,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
31,0,0.0,3.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
20,0,0.0,0.0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
22,0,-1.0,50.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
33,14,-1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
30,1,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
27,5,-1.0,6.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
24,2,-1.0,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
20,1,-1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
29,0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
24,0,-1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
36,1,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
23,0,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
21,1,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
29,6,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25,10,-1.0,7.0,1,0,4,1,0,0,0,0,1,0,0,1,0,0,0,1,1
22,1,-4.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
29,4,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
26,0,-6.0,6.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
50,7,-8.0,7.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
32,1,-1.0,98.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
45,0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
30,1,-1.0,83.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
25,0,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
44,10,-1.0,5.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
58,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
24,5,0.0,-1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
20,1,-1.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1
29,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
21,1,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
46,1,-30.0,29.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
29,17,-1.0,15.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
30,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
55,8,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
47,2,-30.0,27.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
30,13,-1.0,474.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24,4,-1.0,1.0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
45,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
26,2,-26.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
42,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
34,1,-1.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
21,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
69,2,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
24,5,-22.0,5.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
45,1,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
25,8,-1.0,0.0,0,1,3,0,1,1,0,0,0,0,0,1,0,0,0,1,1
52,2,-1.0,10.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
30,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
26,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
34,0,-1.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
38,2,0.0,10.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
23,4,-1.0,0.0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0,1,1
30,0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
22,0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
35,6,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24,0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
35,1,-1.0,64.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
25,2,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
58,3,-4.0,-1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,7,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
24,6,0.0,45.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1
33,2,-23.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
44,4,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
30,3,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
39,2,0.0,6.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
28,0,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
34,1,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
26,1,-30.0,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
23,0,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
29,11,-1.0,49.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
31,0,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
38,1,-1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
30,14,-1.0,64.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
21,2,-1.0,77.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
44,0,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
52,0,0.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
30,6,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
31,9,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
21,2,-12.0,12.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1
77,1,-1.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
61,4,-1.0,118.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
41,0,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
24,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
34,5,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
27,1,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
25,6,-1.0,0.0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
30,1,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
59,0,-4.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
55,1,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
32,0,-1.0,4.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
53,5,0.0,2.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
50,1,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
26,1,-1.0,2.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
21,2,-1.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
36,7,-1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
35,16,-1.0,191.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
25,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
31,2,0.0,117.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
26,1,-1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
25,0,-1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
32,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
40,5,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
35,0,-2.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
27,2,-1.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
33,12,-1.0,2.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
36,1,-1.0,40.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
30,2,-22.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
30,0,0.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
41,19,0.0,220.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
29,0,-3.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
25,0,-1.0,-1.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
50,0,-1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
35,4,-1.0,169.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
37,17,0.0,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
43,4,-26.0,25.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
29,12,0.0,39.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
61,0,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
22,4,0.0,2.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
27,2,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
34,1,-21.0,15.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
24,0,-1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
20,0,-1.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1
30,0,-1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
43,0,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
51,4,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
37,9,-1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
42,7,0.0,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1
29,1,-1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
24,0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
36,12,-26.0,13.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
39,0,-1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
32,2,-1.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
38,0,0.0,-1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
27,8,-23.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
30,0,-1.0,2.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
43,0,-1.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
30,8,-1.0,0.0,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
26,1,-2.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
37,3,-1.0,38.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
25,5,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
65,1,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
52,0,-1.0,7.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
29,1,-1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
32,3,-1.0,120.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
36,0,-1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
21,8,30.0,243.0,0,6,2,1,0,1,0,0,0,0,0,0,0,1,0,1,1
21,1,-1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
47,13,0.0,66.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
36,4,-13.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
